12437	106
802	329 17 213
8298	80 81
5367	375 17 136
9016	112 66 56 132
9695	228
3796	6 26 111
4310	103
4272	8
1835	183 741 272
12200	133 10 12 13
5353	105
4499	247 25
401	743 151 150 662
1559	120 13 128
2487	21 15 507 43 728
8853	351
12117	88 233
2276	155 9 8
12610	220 198
11755	126 446
14966	20
1361	6 704
2348	222
236	11
883	295 66 660
2269	135
1289	128 297 296 12
12262	110
2513	80 195 193 194 215
1434	135
2818	248 340 26 18 188 132
13473	6 4
14065	351
8696	103 372 107
297	32
13927	250
6617	29 163 310 309 43
3784	17 479 38
13128	17 267
8203	66 118
7269	247 25
4904	68 174
12356	84 85 86 26
7617	8 110
11994	113
12237	26
13544	61
12251	85 433 26
13933	777 12 112
8615	53 85
7535	107 26
14424	43 437
5000	728 267 66
2713	647 88
9629	139
9713	183 272
1383	412 135 475 290 684
11779	34
875	165
9684	535 17 373 38
8230	105
14929	70
13197	187 123 103 613 132
4055	103
13012	95 13 10
10029	106 25 5
10178	86 128 13 12
9220	12 13 128
2235	11 61
1991	10 95 49 12
13692	202 579
8594	19
13270	11
7418	334 20
14926	290 135 723
10571	313 139 17 18 258
485	61
12449	36 716 37 506
3323	88 459
11939	8 197 110
10550	24
7277	453 17 23
3761	5 6
12693	152 79 715
11871	26 86
11565	163 26 41 86
4048	28
2148	24 333
2600	120 275 128
1472	317
7854	71 133 127
6115	118
4460	290 135
12434	305
13108	15 640 17 551 38
11844	71 595 190
6281	163 118 66 94
3196	183 250 272 227 665
12818	365 13 12 128
7879	240 241
1931	26
8734	59 45
12476	8 365 383 268
3929	79
13452	66 49 118
12425	32 34 35
1209	26
11974	163 95 11 391 99
4729	125
9424	24 72 363 26 132
1584	132 365 130 9 61
149	103
6226	240 241
9631	168
5248	156 365 61
14489	414
880	139 17
9779	258 259 239
12899	105
12021	11 61
14859	6 4
13153	366 17 650 23
6754	71
11429	17
13747	24 72 26 324 86
3227	9
1594	135 171
13915	20 237
7599	266 80 194 17 38
2222	622 148 73
8997	43 744
8327	123 154 105
11536	351
12107	123 190 154 105
2107	328 89 152 79 188
6128	124 52
14059	43 107
12039	17 38 478
5472	24 333
5584	107 26
754	152 79
5621	151
683	183 557 135 355 272
6110	53 647 233
3677	351
13480	638 765 3 26 6 165 107 5 856
14593	79 73
14897	136
5238	32 34 35
341	23 17 739 740
3331	248 14
6586	224 110
12255	9 123 105 578 111 132
10689	198 422
5348	301 10
4972	53
2840	6
14437	6 585 433
10045	61
9291	120 103 108
13182	9 123 105 578 111 132
9995	133 13 12 128
7944	89 152 79 132
6825	248 658 284 66 332 13 834 659 12
2572	127 61
4519	13 12 118
3368	374 375 262 4 6
9749	98
11996	68 70 103
5603	71 108
10747	88
5774	5
1099	117
6979	95 61
6992	229
7709	71
9058	105
11242	124 821 52 457
5784	12 130
477	340 75 79 152 397 132
5231	6
14870	27 28 73 0
3908	0 393 681
14536	135
560	221 198 153 265
6743	258 17 239 259
14867	26
10386	367
1662	98 138
3901	54
2064	233 164
3190	54
7084	38
4497	101
2886	21 290 135 291 261
14372	706
6140	43
6056	107 26
9571	315 316 543 401 17 317
13588	340 110 130 783 8 331 61
9847	366
9942	66 49
15015	11
12300	517 151
6798	110 98
12519	124 6 426
15063	195 193 194
3559	12
9348	26 118
3708	17 373 38 253
9037	822
535	118
3745	11
4134	72 26
10588	101
10767	183
5363	24 331
9819	365 231 620 126 268 446 621
14154	24 133 108
4306	295 11 260 143
2876	446 126
10690	68 10 132
4265	11
14566	66 13 12
634	95 128
8231	410 477 241
13919	89 42 64
8332	24 72
2831	88 377
14967	126
6827	124 52
14699	71
14026	99 365 11 391 86 295 61
12865	608 13 128
7475	293 12 61
879	26
1121	153 64 83
8158	8 95 130
10356	53
2945	27 28 30
5974	8 9 132 188 130
1966	460 165 355 476
12703	261
8049	423 221 153
12912	26 13 86
8030	126 170 268
6029	319 11 99 61
6356	13 108
10144	715 26
2879	126
10026	32 385 457
3456	351
4303	6
8776	143 260 99
11321	199 85 26 84
10502	103
13595	53
3003	423 221
8904	329 17 213
8934	415 136
3792	747 324 908 9 26 8 893 79 107 152 30
8796	135
12944	319 11
172	153
4193	6 484
4058	120 128
14188	8
3793	106
13616	202
2695	204 49
1841	17 38
13705	319 61
4140	21 17 100 449 23
2261	366 17 23
9112	124 59 45 52
11866	364
128	183 126 365 51
1501	61
11046	258 636 17 389 239
7993	248 11 10 188
2463	26
3582	247
7342	6 4
11103	17 213 217
14426	125 222
3228	8 9
14339	181 138 433 26
14477	241 151 409
14108	144 79 73
14007	17 373 38 253
531	119 51
12895	135 860 172 151
2054	383 123 56 268
1761	667 26 92 98 438 135
6382	107 26
2960	13
11005	56
5670	24
6646	247 270 641 26
4959	26
553	59 52
4384	14
10169	356 102
2334	43
12044	221 153 265
6843	351
2031	70 10
2995	206 672
2694	351
1286	247 25
5396	5 6
554	665
10360	241 151 478
5064	6 540 4 142
8961	53
4292	374 375 262 4 6
12958	54
6508	120 301
11476	89 66 107
7691	17 38
10856	309 29 43
2822	103
8133	187 69
295	279 25 26
9421	142
10810	17 136
6254	103 10
6518	452 26 97
1008	161 17 38
2416	908 107 26
12422	53
3424	248 9 8 156 130 132
8743	17 479 38
8633	24
4724	351
9415	70
14790	106
6682	311 312 142
13930	32 5 26
10883	43
5985	709
10151	17 492 261 23
5723	287 94 517
1989	68 70 103
12939	26
12502	306 17 38
1166	276
9214	135 717
11765	59
12125	342 98 122 148
14895	718 88
6975	219
4673	24
3883	0 94 393 582
5350	126
3586	366 17 23
13052	260 61
4860	32 35
11457	374 375 4
4763	83 64
1368	469 295 12 13
11603	351
3206	260
5989	125
10569	38
4334	649 213 136 17
5364	266 42 17 611 267
12616	126 231 347 195
10038	396 89 79 73
5209	8
6911	139
290	401 17 317
6918	17 213
11993	32 385 119 45 59
11671	328
12239	241
10291	351
4480	24 324
5198	545 83 64
2703	535 17 38
12220	121
3208	264 17 100 18
8294	26
13101	135 411
10208	9 8
14688	128
1403	202
1399	43
11359	197 103 123 104 132
11995	786 266 17 214
8954	334 20
3472	126 366
9144	24
2860	17 18 38
9432	126 446
11805	61
9219	275 331 10 128
6651	107 26
8911	239 258
5993	356 102
4003	26
889	17 38
7229	383 130 118 61
10368	26
9664	174 128
10347	135 180
5965	53 832 377 233
12095	183 227 274
14135	11
10912	364
14866	95 260 11 13 10
4083	183 453 43 437
13385	11
7757	6 381 400 51
5625	126 61
14046	275 95 128
10213	54
7659	17 373 38
14648	6 185
4874	453 43
4358	133 103
5894	246 5
8606	323 130 61
2867	393 111 0 681 132
4457	246
8940	24 132 363 775 26
1906	453 43
8109	11 95 13 143
9587	26
6225	114
2388	32 447 226
7767	266 17 611 267
7950	133 13 12
10921	181 26
5020	120 103
14943	81
7314	139
10266	219
14507	396 276
1460	204 66 49
14715	103
994	143 181 11 295 61
8903	66
14780	128
5479	24
1957	129
9993	14
10839	309
1193	71
14528	8 76
11314	152 89 79
12047	45 52
7562	312
13009	9 105 26 8 107 729 639 713
5441	6 4
4399	800 267 483 38
14291	340 144 71 26 127 357 133 331 132
7871	151
7958	126 166
1641	351
9673	13
12406	26
10027	124
9235	9
2085	295 260 11
182	20 503 237
14524	181 26
7579	196 340 9 8 188 132
14191	53
10793	17 18
14878	20 281
8804	128
2371	79
5713	110
5333	10 12 132
10724	9 95 260 143 293 11 319
11608	24
8234	17 213 136
14683	248 103 127 56
937	342 132 148 73
11004	172 171 41
5362	43 151
12596	152 79
4232	329 135
10112	20
12518	153
2205	71 787
13097	246 5 813 559
1490	150 414
4421	9 108
8762	158 205
6546	87
33	117
4098	61
10801	20
7983	135 723
646	26 105 86
7478	6 51 779
9619	5 107
11239	114
14755	71
3235	26
264	43
9617	305
7014	163 578 86 66 94 412 11 13 99 122
9592	126 545 446
11236	39 43 107 351
5379	8
6089	340 104 144 120 188 103 132
543	38
983	749 17 38 241
13702	135
13628	644 83 64
88	103
81	181 376 395 26
9080	59 45 52
14356	198 153
7178	133 13
4120	26 118
10774	26
7331	211
1678	42 17 257
2873	79
6942	28 96 30
5397	181 26
10490	222
7457	151
5071	39 353 354 351
14702	32 252 226
11587	103
1643	26
597	20 281
1282	6
12971	120 230 10
8288	119 6
13044	135
2519	61 9 130 132
2329	6 484 670
12594	11
5240	106 25 5
3739	26
13351	220 488 222
8586	820 180 11 99
5595	126 166
11007	238 389 239 577 258 17
8906	66
12781	61
2689	126 107
2309	8 154
2899	339 43 579
13373	87 88
5996	27 140
7432	306 256 506 169
10397	6
10876	122 83 64
7433	126 34 215
3518	126 170
10307	103
10931	36 37
2115	248 132 108 105
1944	32
13343	8 340 85 197
3570	103 104 108
10555	305
10432	124 690 52 691
15046	88
4309	124 52 45
255	142
684	550 40 126 42 163 172 135
4243	490 79 74
13148	275 128
11682	110
13123	66 118 12 13
12538	17 38
5906	36 198 37
1002	20
12479	574 17 267
13337	135
7794	168
10760	71 133
8250	17 213 214
7210	106 25 5
1778	193
14886	105
11293	103
12804	60
2630	103
11325	128
6364	270 26
8526	83 64
1376	331 130 61
15058	615
6153	14
6685	81
11185	6 263
2642	355 272
13269	198 153
2692	28 96 30
7888	736 38
1792	494
9439	570 135 18
1188	9 130
6559	88 292
13415	5 107
11291	43
4935	153
11021	105
8538	128 108 130
12554	12 111
2627	24
1624	61
2968	359 17 418 261 23
5190	132 188 56 105
3549	54
7688	183 250 272
10949	66 49
2776	26
12709	66 13 118
14406	45 64
14416	841 61
14181	328
3324	655 118
8198	168
2125	290 135
9809	66
13722	107 26
3556	374 6 375
6467	152
1303	124
3764	72 49
12283	61
635	277 366 17 650 23
12574	21 277 261 23
11136	8 197 110
11357	53
9834	123 188 105
10983	71 85 514 26
14467	228
7820	114 103 104
8741	38
6380	11
12782	17 213 38
4149	6 4 92
8647	310 42 309 45 29 43 400
9012	53
13686	24 163 383 26 29 605 188 103 132
10280	198 64 265
4114	126 34 215
13649	2
2108	26
9740	51 52
12712	142
10556	246 390 494 5
9417	351
9200	246 428 5
1107	6
11439	5
11512	87
1296	514 26
5570	213
935	150 151
3426	152 89 79 132
5964	26
14558	103 108
9667	152 79
14110	133 13 118
1461	328 103 177 26
6300	79
4940	26
10964	71 133 108
10656	38
7060	106
13830	71
10895	6 162
4983	24
4794	17 38
2149	8 110 260
12778	458
8412	256 523
956	66 118 12 13
12656	103
1938	427 102 356
11459	535 17 38
4902	32 135 43 180
3553	135
4192	55
12586	314 315 17 38
1541	15 17 18
5393	133 13
2246	87 88
4707	20 19 370
14631	211
14952	83 64
6422	32 601 192
856	32 117
3726	6 17 523 38 336
9492	79 152 397 75
10220	258 17 259
4798	17 317 38
5807	258 17 18 389
9487	124
10546	432 433
5499	9 61
12198	9
1424	87 88
1053	89 152 79
8794	71 376 25 26
5241	26
4030	36
1081	108 105
14740	71 127
5666	17 267
14460	42 740 23
10947	9 659 103 658 10
6707	103
37	198 222
2974	118
10616	95 12
5869	32 199 226 200
8700	383 66
12033	26
14219	39 43 107
10477	124 500 52 45
5805	66 345 77 13 133
9019	20
10527	248 340 824 112 66 56 188 132
6350	17
1256	6
13219	13
961	32
6000	6 579
2921	59 45 52
6905	88
2418	5 107 751
7087	71 189 190
10410	135
4332	453 43
3239	87 88
2140	71
3131	246
5806	221 265 768
6994	280
12643	800 13 760
10664	87
12700	150 135 151 241 409
3391	683 197 103 108 132
12370	95 11 99 61
4348	34
3583	108 11 99 295 61
954	94 132
6063	27 28 30
10576	83 64
13647	88
3489	5 107
328	340 9 8 77 188 664 132
7550	53
9304	54
11576	591 380
7826	366
9564	17 317
1801	17
6759	107 26
6318	6
10482	652 485 17 213
13610	26
1068	105
13200	145 146 26
12359	20
313	73 74 75
2044	319 11 61
2343	180 11 13 99 295 61
9320	228
5181	248 84 118 86 26 132
15007	107 831 26
8242	66 118 12 13
7903	110
11809	107 26
855	593
11722	126 42 83 64
7882	42 17 238 214 38
2900	377 26
12420	5 107
8348	0 681 393 132
9106	319 513
13395	178
13813	135
9803	356 102
10204	205
12295	36 256 506 37
14230	17 257 38
9728	71
9981	24 568
7771	36 506 37 256
3599	32 347
13233	25 26
10156	11
11949	24 26
695	448 381
7883	106 25 5
8005	800
13872	26
14642	32 628 34
10054	11
12142	105
11235	17 479 38
2753	258 239
1508	26
14789	24 72 187 26
10249	125
13056	103
10365	283
7391	79 75
13020	54
2151	66
12418	26 112
9255	66 118
3537	295 61
14493	24
688	26 25
4699	24
9857	221 198 153 265
1976	135 151
9041	17 267
6838	53
12535	123 105 154 188 130
11054	135 151 255
14315	309 51
13604	17 223 38
11620	120 190 105
6090	32 226
9285	105
9903	80 81
10606	84 26
12181	36 37 506
8125	215
6522	319 132 130 61
41	17 261
7865	190 77 188 79 152 132
3146	142
3042	98 99
10827	222
1698	125 90
1813	9 8
7490	61
13418	351
3587	107 26
11953	6 773 4
5487	0
526	107 26
2633	88 268
12010	222
3981	257
8068	414
14185	126
13700	829 365 68
10341	21 119 43
14277	6 375
2993	11
8626	133 12 13
2848	161 17 317 38 758
2086	13 118
1411	151 478
7074	17
6788	459 215
6851	9
13304	103
7511	247 25
3278	351
6160	128 12 13
14413	215
9706	9 8
2913	265 221 198 768
7167	88
9133	135
6725	410 241
10012	414
2144	20 828
9523	313 259 239 389 139 636 258
4063	45
8070	17 277 23
250	206 672
7710	181 227 272
541	517 151
12961	227
5688	98 428 86
3628	20 281
14963	11 746 622 122 73 148
5056	61
8587	5
6512	17 213 217
742	105
13267	32
7799	17 38
1207	128 13 10
6840	17 38 325
12325	24 235
5085	168
12719	98 513 297
647	779 142
3531	135
4367	26 25 94
13462	66 49
10919	53
14611	123 154 105
6072	42 26 43 181
7585	17 267
8345	39 353 354
7381	78 46
8196	86 66 41 118
10088	14
14797	24 25 26
6459	14
869	83 64 761
3147	17 223 213
8821	248 275 120 56 128 103 132
2490	25
5496	17 18
4999	29 43 337
13060	283
1160	43
14950	71
13196	248 123 154 190 8 85 86 132
1519	239
11091	85 26 86
1977	9 8
6187	163 42 14
13449	87 88 292
8880	394
1164	652 485 17 213
299	71 133 127
9398	114 702
14962	24
7522	152
12089	8 293 61
4588	6
6812	248 224 79 672 56
192	21 17 100 18
8675	17 18
12340	518 123 613 105
4732	32 385
643	578 55 26 111 132
11555	38
10835	9 123 105 181 8 188 132
5776	114 322
335	135 43
2164	59 52
12471	365 231 620 126 268 446 621 170
4467	8 95 130
711	520 664 9
3873	385
14393	139 17
12011	6 375
4338	5 107
6863	449 5
12002	247 71 26
2233	213
9618	133 132 66 112
13876	256 433
12271	323 12 534 132
2522	98 26
2043	153
9449	99
13445	103
1852	139
12572	578 31 163 94 412 11 99 86 118 122
433	135 255
4596	213 136
4355	20
7388	14
5512	163 55 26
10980	248 120 104 40 86
6842	258 139 17
1897	135 255
7922	211
3700	39 353 354 107 43
6137	248 197 365 154 108 683 196 132
3281	224
9328	241 135 409
9851	26 25
9027	8 9
14684	32 34 35
12539	71 190
14741	11 95 143 10
5295	366 17 650 23
13430	8
1832	198 153
13147	610 43 814
9119	508
9690	21 507 259 15 17 38
10140	32 385
3382	135 241
7154	20
8461	9 61
9402	9 10 26
657	87 88
4115	12 66 11 13 10
6044	139
10275	20
1648	183 272 635
8564	107 26
13978	427 102
4281	133 242 180 41 26
11146	183 272
5043	412 26
3272	17 38
11469	153
5837	662 380
10106	8 85 9 86
5249	266 17 213
8872	243 8 429 294 11 130
2855	20
4278	647 14
1923	135
11205	50
4727	628 17 257 215
12621	24 72 146 26
559	276 17 213
9512	366 358 359 261 23
1548	51
2529	17 42 213 217
13440	88 107
9737	71
14916	135
5510	17
2077	26
7962	221 265
13721	43 548
463	38
10642	247 106 26 579 5
14575	5
10726	64 17 83 38
1507	8 9 76 132
3690	340 104 144 130 230 103 300 132
11349	6
293	220
5372	220 198
5732	351
10425	8
8968	133 10
9557	32 6 773 4
5300	6 17 779 38
4318	351
4899	123 776 8 341 188 132
6296	158 159
5679	17 479 738 38
12862	8 132 110
2146	228
6060	11
9739	26
4517	427 211
6255	453 17 486 487 23
12228	53
3944	340 104 301 188 103 300 132
14968	163 411 42 151 43 135
927	367
2804	20
8273	71
14620	120 103 130
9134	8 95 130
5582	785
7907	135 172
12803	53 163 40 754
12581	26
13737	84 85 86 26
11170	124
6188	103
9110	24 72
10805	53 93 274
7332	381
7673	32
1823	45
10180	38
9497	21 17 475 38
14041	181 26
1401	8 9 156
8848	107 26
3395	11 260 61
1186	153
2891	260 11 99 295 61
4758	622 422
8689	32 757 692
8772	5
11667	272
9831	11 95 99
6212	38
2294	128
14443	17 38
11561	749 17 38
3560	119 6
457	112 111
10770	290 42 122 135 224
8838	68 187
3264	329 213 17 38 611
14531	132 75
524	105 9 8
13029	376
113	301 300
10325	20
2404	32 119 38
2192	150 151
13004	
13124	126 545 446
9537	11 13 10 319 295 61
6540	124 52 761
8818	572 284 61
10950	126
13561	248 204 66 49 112
8334	17 38
13364	8 156 123 154
5357	260 45 11 99 295 61
6746	437 722 43
8404	126
3434	29 309 43 337
4215	163 42 14
13841	25 26
7119	107 26
11153	27 30 0
4844	139 15 17 18 389
8223	234
1094	8 154
13929	11
383	721 17 213 38
12169	410 477 241
10418	103
438	365 13 128
7782	6 43 585 525
7159	135 172 307
4568	6 4
12243	26 112
370	80 81 38
5948	460 241
11609	12 301 332 659 25 658
11163	8
6528	159 66 746 622 158 13
10563	260 11 98 99 61
3390	11
11752	21 259 139 412 258 17
14332	66 50
6826	38
6293	53 268
7843	365 180 108 11 99 295 61
10457	26
8987	6
11816	17 38 489
6159	366 17 224 23
1476	53
4953	247 248 5 861 26
8122	165
11280	230 103 104 130
10152	26
9448	18 17 264
12323	125 17 220 488 42
11673	96 97
10090	133 41
7406	491
10628	168
8336	26
3905	105
2403	68 103
13771	256 432 433 434
14700	520 351
7407	152 79
10037	53 608 85
5971	43 437
4422	275 95 12 128
13381	180
14854	121 73 132
10592	374 375
5373	26
9715	123
13017	43
6031	571 17 23 454
11583	221 265
6548	155
5321	383 25 61
12184	230 130
9855	53 33
8178	737
12525	20
4915	366 224 23
1717	105
8651	24 333
7891	110 9 8
4646	228
6456	43
12395	204 66 49
3802	133 66 13
12436	287 26
10905	17 38
4776	71 12 96
1907	32
14930	21 507 569 23 17 291
6125	17 38 579
4234	128 12
8013	36 37
8654	17 38
142	205
9602	14
5091	26
10865	32 34
565	24 72
4826	79 75
878	107 26
342	504 142
11361	247 615 494
14865	256
12034	105
11880	3 6
1445	36 37
1802	26
12632	17 38 336
8346	17 317
8854	460 165 476
11718	8
7685	66 12 785 112
2081	17 317
3127	24
5576	54
1558	270
7390	105
3672	198 153
12850	290 135
10071	81
11372	81
5941	135
3911	543 401 17 257 317
11820	135 172
6945	126 34
322	52 51 180
1033	135 171
210	71
12980	8 9 110 188
6922	518 42 366 224 23 17
6084	24 365
8705	17 38
2857	66
13344	98 140 96
202	351
5471	13 12 188 128
4814	157 9 61
4440	197 381
14541	578 27 111 28 30 73
1115	596 126
1505	38
257	215
14053	61
3008	0 393 700 94
6418	87 88 292
7175	151
2875	42 213 217
7734	230 10
3490	85 568 14
561	24 72 333
2676	53 421 425
110	17 41 42 44 135
8447	38
6564	168
8170	173 144 70 68 132
12786	43
14637	26
11310	760 103
12975	26
8229	351
4420	18 17 238
13246	258 17 38
1339	78
14032	32 601 192
14242	45 11 99 319 61
4133	342 148 73
6762	150 38 414
1669	32 126 174 268 107 604 103 135 723
4435	410 151 744 241
4912	38
2171	71 190
14942	106 25 5
10516	730 151 43
2155	56 8 188 103 130 331
10545	163 26
7568	260 143 268 11 295
2916	21 38
9741	107 26
5174	26
631	54
3754	198 153
5050	570 17 38
3562	26
5469	340 89 144 79 188
3685	8 130 331
4907	17
11014	364 494 5
4881	106 25 5
11702	152
3592	293 61
4468	41
7330	135 151
4069	275 301 527 128 300 132
4223	13
1636	118
11840	10 12 301 13
7027	5
12987	295 12 130
4906	88 233
2012	11
2502	71 181 25 26
753	66 49
9429	121 148 73
13911	238 389 15 214 258 17 38
7784	266 80 194 17 38
14848	151
10186	26
9079	295 13 11 10
9610	85
13407	26
840	17 467 38 468
6775	163 55 26
11642	195 17 38
270	86 118
858	83 64
4097	126 34 215
428	415 17 214 136
4507	135
14300	15
10995	103
1364	153
2971	38
6301	8 188
6675	108 26
8148	183 227 790
11337	17 213 214
4928	153
5415	68 70
12394	139
3058	241 151 409
8673	87 88
690	43 107
699	257
12155	351
1633	27 28 73
2316	68 529 10
12060	328 138 25 534 26
6272	114 702
14168	53
7746	79
13243	8 178 188
3896	6
2325	365 132
8308	126 445
13798	228
13991	275 12 10
6861	123 56 105
9824	20
14691	138 103 146 26
4300	79
1389	24 103
12524	71
3203	142 5
9841	135 151
13387	513 295 61
13986	622 122 73 132
1169	241
7939	53
6535	8 98
7987	11
4101	150 151
5055	133 13
3465	32 601 192
13641	20
11436	54
1295	98 146 26
13502	241
2915	11 293 295
10491	61
9361	139 382 42 259 135
15057	365 231 620 126 268 446 621 170
10253	18
1791	24
6637	126 445 446
10247	238 17 213 214
14698	17 239 38 753
5343	17 317
13383	106 25 5
3696	122
5860	139
6691	455 17 456 222
2560	124 59 52
11152	556
7699	860 41 241 42 151 172 409 135
6121	766 497 96 30
4127	126 347
1187	130 108 268
10492	328
214	290 135 723
1597	133 9 61
1205	43
7113	163 96 511 25 132
1325	103
12642	312
7745	256 37 36
4720	84 85 26
12319	8 440 56 105
9070	314 315 17 38
5428	13
3343	103
6017	765 3
6726	26
347	6 315 17 38
5752	290 135 723
8500	229
8419	224 132 206 672 73
1072	6
6308	6
5204	284 118
10564	28
4064	123 94 105 188 582
6885	26
14278	73 144 112 94 224 133 132
14063	11
9763	414
1032	135 151
2264	11 99
13499	243 77 61
7375	554 410 241
14849	319 11
7611	247 25
12186	154 123 25 613 105
14192	228
9543	81 38
12134	290 100 615 135
8890	38 489
9159	24
4578	151 409
9795	163 55 26
9030	266 267 611
8167	248 85 26 154 132
4432	319 268 130 61
8157	6
3698	106 25 5
14047	102
1483	183 181 127 272
7608	150 201 86 414
9098	66
2468	71 133 438 568 26
11648	181 26
3731	366 17 23
2935	20
2749	45
13003	20 19
4323	123 105
7668	24
499	800 345 112 66 133
14570	596 335 43
3035	20
3998	17 257
1329	6
7805	133 13
7620	66 118 12 13
3706	153
10175	248 275 132 128
9364	205
12172	246 5 559
4756	103 529 104 130
10284	180 26 118 86
4218	168
14159	26
9669	126 365 29
14527	14
8219	213
3536	77
3473	135 151
2951	490 79 73
12849	366
12615	246 5 494 559
4789	24 803 25 26
8417	107 26
9843	88
8181	6 426
5787	126
11249	79
14932	224 73 376
6344	107 26
1808	133
13352	228
1988	26
8931	314 17 38
13345	133
5260	110
6672	8 110
10198	717
3056	107 26
11491	6 4
11028	20 237
11954	188
687	120 56
12045	258 17
6378	241 151 409
5651	26
14739	17 213 136
11899	514 26
1831	24 235 236 25
3593	24
5407	32 757 692
7651	24
12516	96 30
8831	205
3666	224 727 23
2338	9 254
1816	17 257
498	81
5587	51 52
7857	163 26
7591	101
5459	124 6
9973	247 287 26
6915	17 467 38 468
349	867
2958	5
12904	
9603	364 5
14553	230
1089	43
2716	253 42 17 38
4175	152 79
12120	152 79
14652	39 353 354 43 107
4602	71 733 287
14454	312
13563	43
5648	9 284 254 26 574 575
1965	520
6698	14
13295	24
5382	860
610	228
10206	129
14919	17 38
10270	38
11145	183 250 272
155	183 272
8932	150 135 151
6307	79
558	17 213 38 336
10707	95 11 553 99
2599	126
12880	71 133
9622	17 459 38
3535	53 85
1926	6 4 262
3505	246 5 494 559
13846	26
6034	9
8015	274
3100	124 774 52 143
10190	449 5
12038	521 107 9 8
9953	26
7247	128 297 296 12
2982	61
5374	246 390
5058	125 17 38 580
3676	79 75
1952	126 116
10776	8 145 26
9505	235 731 711 26
1646	8 9
4086	8 110 244
14822	20
4390	150
3159	17 38
11774	26
1350	261 23
320	26
5535	71 357 791
791	8 130
9560	876 73
2229	8 9 243
13309	54
304	211
12720	78 279
11851	158 159
3061	632
14732	8 110
1441	17 257
10413	150 688 42 151 411
2199	28 96
9960	453 43
11246	18 17 264
12403	103
5593	356 102
1011	68 69
4377	5
3678	17 267
9331	137 128
8111	123 104 254 127 103
13873	139 15 38 684 258
11433	258 259 239
2746	9 11 99 319 61
11699	162 6 207
7811	247 25
7010	126 224
200	133 110
7644	26
4605	374 375 136
9621	87
7263	213
1856	460 165 476 274
3552	566 221 198
12736	259 17
11179	256 432 433 434
10800	179 11
1777	17 43 38
12602	87
5750	5 6
9880	293
12157	20 168
12934	374 6 670 375
12866	158
3950	8 154
14945	156 132
1596	94 73 148 582
13706	66 13
8699	6
12530	24
13950	32
11973	583 180 110 365 108
12677	126 365 180
3877	66 49
2063	8 103 130
1416	79
5155	14
5542	2
13389	5
7082	43
8731	8 9
962	446 231 445 268 126
10234	85 26
13334	38
5341	45
14888	32 34 35
5813	17 223 213
2481	26 118 164
1232	135
12540	71 595 603 56 132
7088	71 474
5642	385 29 43
7180	103
14232	612 105
2779	95 12 99 98 118 11 13 10 553 61
800	89 79 152 397
4404	312
10907	53 355
8001	340 365 181 9 26 8 188 376 25 132
9389	410 151 241
826	9
6065	351
6362	224 152 122 148
1543	188 105
4301	105 9 8
5654	319 99
3945	17 38
1671	146 26
7714	11
3174	126 365 29 34 180
2569	0 28 30
10540	314 315 17 135 38
7044	2
769	329 607 213 660 17 38
2452	13
5819	129 26
4751	241
3729	684 21 412 258 17 475
1314	181 26
13008	53
7020	8 130
8620	32 447 226 610
7589	126 170
1677	124 500 52
2778	9
4340	24 72 765 5
7615	53
6964	17 267
1369	11
3155	163 181 26 376
13609	152 79
8660	103
2191	26 324
1486	162 6 207
4963	202
2948	17 213 214 38
8047	17 387 38
8279	224 17 23
6432	125
8874	235 449 5
1449	12 66 268 49 118 13
2820	198 153 265
12641	105
10926	258 139 313
3458	38
10677	537 142
9918	351
8449	128
4529	183 182 181 272
6648	574
941	11 95 10
4129	135 172 411
1985	50
10153	183 250 709 272
14296	14
4070	248 105 233 26 8 164
7914	338 53 339
13377	652 485 213 17 38
4779	43
5111	71
7733	71
7095	150 135 151
9884	317
9541	54
676	83 64
7463	158
1534	17 38
14056	205
10456	171
11836	32 199 226
13371	108 105
13142	277 23
6445	11 284
3205	383 365 132
8010	83 64
1891	68 70 318
1737	38
14361	61
8614	27 28 30
1724	205
5857	17 38 696
12043	152
899	133 105
1551	9
13725	26
13036	53
1705	275 128 300
9786	11
7063	38
13780	83 64
11355	123 190 613 105
9145	24 72
8414	126
12189	11 95 260 99
1540	676 128 70 10
6684	152 79
13478	233 14
12579	124
12859	124 52 45
12090	87 88
860	45
3049	105
11924	128
2470	105
14402	139
562	248 72 56 26 188 376 132
14664	431 13
7006	103
1925	822
7219	310 40 42 309 255 29 43
3128	11
3670	120 132 66 26
4666	375
785	129 56
7347	13
8424	248 9 123 56 132
11793	103
8530	246 559 5
5410	126
3308	96
9356	0 393 96 726
9940	53
14353	43
3718	17 257
794	365 231 620 126 268 446 621
4322	105
2803	9
8370	32 601 192
9459	306
5773	222
10047	17 38
5022	53
6466	260 110 8 11 61
3130	32
9527	594 5
10838	17 814 38
5952	389 239 15 577 258 17
10627	315 142 141 482 6 17 38
7427	615
1661	213
14909	270
1189	188 105
8501	394 593
6033	165 223 349
10844	95 10
8695	8
6614	629 38 14
12702	8 9
9606	43 107
10880	32
2686	24
813	32 226
11478	26 145
10507	153
60	12 13
8986	192
5855	88 233
13931	307
11815	83 64
12493	26
5107	375
9045	180 365 11 77 391 99
9649	133 295 13
14530	142
381	340 865 26 8 188 86 133 132
3351	103
11066	11
10972	20 237
1936	508 17 38
8057	125 488 222
5698	24 72 333
3176	26 112 61
9718	583 365
861	142 773 4 540
9156	0
2657	26
2401	79 132
10131	103 529
